"Address","Suffix","Street","Side","On Street","Site ID","X","Y","Latitude","Longitude","Species","DBH","Park Name","Multi-Stem"
2918,"","Sutton Blvd","Front","Sutton Blvd",1395,871567.574227701,1010848.98753553,38.6095763411,-90.3202607906,"Goldenrain Tree (Koelreuteria paniculata)",8," N/A","No"
3008,"","Sutton Blvd","Front","Sutton Blvd",1377,871510.929150804,1010468.73072922,38.6085324898,-90.3204616295,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
3201,"","Sutton Blvd","Side","James Ave",1215,871304.518932565,1009777.80445271,38.6066363654,-90.3211886873,"Elm, Chinese (Ulmus parvifolia)",12," N/A","No"
3201,"","Sutton Blvd","Side","James Ave",1224,871344.54755458,1009776.71000728,38.606633146,-90.3210486151,"Elm, Siberian (Ulmus pumila)",14," N/A","No"
3223,"","Sutton Blvd","Front","Sutton Blvd",1233,871329.954722983,1009527.76565435,38.6059496419,-90.3211013798,"Maple, Silver (Acer saccharinum)",10," N/A","No"
3229,"","Sutton Blvd","Side","Edgar Ave",1499,871055.464729238,1009525.51810553,38.6059449348,-90.3220619604,"Zelkova, Japanese (Zelkova serrata)",14," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1196,871039.350835756,1009429.16661185,38.6056804466,-90.3221190034,"Maple, Amur (Acer ginnala)",2," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1207,871035.796974759,1009393.80613271,38.6055833683,-90.3221316797,"Maple, Amur (Acer ginnala)",6," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1217,871032.581576666,1009370.71182813,38.6055199702,-90.3221430883,"Plum (Prunus species)",10," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1227,871028.271787328,1009351.58364319,38.6054674686,-90.3221582997,"Maple, Amur (Acer ginnala)",4," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1237,871025.052884155,1009330.2930454,38.6054090233,-90.3221697084,"Plum (Prunus species)",8," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1247,871023.278732625,1009311.16974276,38.6053565216,-90.3221760465,"Maple, Amur (Acer ginnala)",8," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1258,871022.583601926,1009296.01679418,38.6053149165,-90.3221785817,"Hackberry, Northern (Celtis occidentalis)",13," N/A","No"
3235,"","Sutton Blvd","Side","Edgar Ave",1509,871052.981526062,1009498.45707367,38.6058706404,-90.3220708338,"Zelkova, Japanese (Zelkova serrata)",14," N/A","No"
2512,"","Valley Ave","Front","Valley Ave",558,869441.34483007,1013213.42067541,38.6160800816,-90.3276862809,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
2519,"","Valley Ave","Front","Valley Ave",544,869414.583267666,1013263.41588132,38.6162175023,-90.3277796167,"Oak, Swamp White (Quercus bicolor)",3," N/A","No"
2520,"","Valley Ave","Front","Valley Ave",546,869436.682118369,1013189.08728471,38.6160132881,-90.32770276,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
2521,"","Valley Ave","Front","Valley Ave",552,869404.384018477,1013197.86229815,38.6160375499,-90.3278157439,"Maple, Norway (Acer platanoides)",1," N/A","No"
2523,"","Valley Ave","Front","Valley Ave",564,869400.987470404,1013174.297752,38.6159728611,-90.3278277863,"Sycamore, American (Platanus occidentalis)",34," N/A","No"
2523,"","Valley Ave","Front","Valley Ave",572,869396.74037096,1013145.59161731,38.6158940582,-90.3278428394,"Hackberry, Northern (Celtis occidentalis)",12," N/A","No"
2528,"","Valley Ave","Front","Valley Ave",537,869421.324796603,1013061.57349862,38.6156632245,-90.3277573471,"Dogwood, Silky (Cornus amomum)",1," N/A","Yes"
2529,"","Valley Ave","Front","Valley Ave",579,869380.201216953,1013020.48761643,38.6155506177,-90.3279015462,"Maple, Silver (Acer saccharinum)",13," N/A","No"
2529,"","Valley Ave","Front","Valley Ave",588,869377.674447049,1012991.78454316,38.6154718144,-90.327910578,"Oak, Pin (Quercus palustris)",22," N/A","No"
2531,"","Valley Ave","Front","Valley Ave",475,869360.640642893,1012938.37019907,38.6153252305,-90.3279705452,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
2531,"","Valley Ave","Front","Valley Ave",597,869369.97368747,1012969.92508593,38.6154118297,-90.3279376734,"Redbud, Eastern (Cercis canadensis)",7," N/A","Yes"
2531,"","Valley Ave","Side","Lohmeyer Ave",608,869316.207323292,1012930.10991872,38.6153027769,-90.3281261121,"Cottonwood, Eastern (Populus deltoides)",38," N/A","No"
2531,"","Valley Ave","Side","Lohmeyer Ave",618,869286.441185436,1012941.61924155,38.6153345336,-90.3282302155,"Dogwood, Flowering (Cornus florida)",3," N/A","No"
2531,"","Valley Ave","Side","Lohmeyer Ave",627,869276.667110098,1012938.96331777,38.6153272909,-90.3282644413,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
2531,"","Valley Ave","Side","Lohmeyer Ave",643,869268.50351477,1012946.65806724,38.615348462,-90.3282929628,"Plum (Prunus species)",8," N/A","No"
2531,"","Valley Ave","Side","Lohmeyer Ave",650,869259.345180409,1012941.56855915,38.6153345336,-90.3283250495,"Dogwood, Flowering (Cornus florida)",2," N/A","No"
2531,"","Valley Ave","Side","Lohmeyer Ave",664,869227.350191831,1012946.5811301,38.615348462,-90.3284369963,"Redcedar, Eastern (Juniperus virginiana)",6," N/A","No"
2531,"","Valley Ave","Side","Lohmeyer Ave",672,869221.432942842,1012951.43955756,38.6153618332,-90.3284576744,"Redcedar, Eastern (Juniperus virginiana)",4," N/A","No"
2540,"","Valley Ave","Front","Valley Ave",514,869406.768284192,1012977.72815434,38.6154330669,-90.3278088442,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
2540,"","Valley Ave","Front","Valley Ave",527,869413.180220052,1013010.85713016,38.6155240034,-90.3277861855,"Maple, Silver (Acer saccharinum)",18," N/A","No"
2542,"","Valley Ave","Front","Valley Ave",449,869404.789290634,1012922.51439201,38.6152814645,-90.3278161329,"Walnut, Black (Juglans nigra)",6," N/A","No"
2542,"","Valley Ave","Front","Valley Ave",487,869403.61095328,1012935.2269721,38.6153163783,-90.3278201736,"Hornbeam, American (Carpinus caroliniana)",2," N/A","No"
2542,"","Valley Ave","Front","Valley Ave",495,869402.406368647,1012949.87825882,38.6153566157,-90.3278242933,"Walnut, Black (Juglans nigra)",11," N/A","No"
2542,"","Valley Ave","Front","Valley Ave",505,869406.213263381,1012959.84980515,38.6153839772,-90.3278109041,"Redbud, Eastern (Cercis canadensis)",3," N/A","No"
2542,"","Valley Ave","Side","Lohmeyer Ave",454,869434.358626729,1012907.35270619,38.6152396793,-90.3277127425,"Apple (Malus species)",1," N/A","No"
2610,"","Valley Ave","Front","Valley Ave",446,869414.680128069,1012678.46402461,38.6146112706,-90.3277831182,"Maple, Red (Acer rubrum)",12," N/A","No"
2610,"","Valley Ave","Front","Valley Ave",681,869388.060765512,1012750.03674599,38.6148079407,-90.327875813,"Maple, Red (Acer rubrum)",22," N/A","No"
2610,"","Valley Ave","Front","Valley Ave",682,869395.665766871,1012714.34115721,38.6147098843,-90.3278494306,"Maple, Red (Acer rubrum)",18," N/A","No"
2614,"","Valley Ave","Front","Valley Ave",459,869434.098196978,1012644.61658981,38.6145182282,-90.3277153796,"Maple, Red (Acer rubrum)",15," N/A","No"
7303,"","Vine Ave","Front","Vine Ave",1689,872611.128994306,1011172.40922127,38.6104587652,-90.3166064738,"Maple, Red (Acer rubrum)",16," N/A","No"
7303,"","Vine Ave","Front","Vine Ave",1701,872582.17018928,1011163.33321596,38.610434002,-90.3167078836,"Maple, Red (Acer rubrum)",16," N/A","No"
7304,"","Vine Ave","Front","Vine Ave",1669,872617.438356204,1011147.16577789,38.6103894141,-90.3165845696,"Maple, Sugar (Acer saccharum)",26," N/A","No"
7304,"","Vine Ave","Front","Vine Ave",1678,872645.526936698,1011153.83695149,38.6104075785,-90.3164862221,"Maple, Sugar (Acer saccharum)",21," N/A","No"
7311,"","Vine Ave","Front","Vine Ave",1710,872547.42031662,1011152.08132187,38.6104032956,-90.3168295753,"Maple, Sugar (Acer saccharum)",30," N/A","No"
7311,"","Vine Ave","Front","Vine Ave",1719,872520.631134124,1011144.81334367,38.610383485,-90.3169233793,"Pear, Callery (Pyrus calleryana)",12," N/A","No"
7320,"","Vine Ave","Front","Vine Ave",1659,872484.181895306,1011097.03258253,38.6102524823,-90.3170512728,"Pear, Callery (Pyrus calleryana)",12," N/A","No"
7321,"","Vine Ave","Front","Vine Ave",1533,872493.481882998,1011136.46249062,38.6103607028,-90.3170184509,"Maple, Red (Acer rubrum)",11," N/A","No"
7321,"","Vine Ave","Front","Vine Ave",1541,872473.213180869,1011128.84682453,38.6103399017,-90.3170894378,"Maple, Red (Acer rubrum)",18," N/A","No"
7327,"","Vine Ave","Front","Vine Ave",1551,872418.923213076,1011107.81651415,38.6102824509,-90.3172795811,"Oak, Chinkapin (Quercus muehlenbergii)",18," N/A","No"
7327,"","Vine Ave","Front","Vine Ave",1562,872405.890076923,1011104.54402883,38.6102735362,-90.3173252155,"Oak, Chinkapin (Quercus muehlenbergii)",18," N/A","No"
7327,"","Vine Ave","Front","Vine Ave",1570,872396.117554726,1011100.91730729,38.6102636309,-90.3173594413,"Oak, Chinkapin (Quercus muehlenbergii)",14," N/A","No"
7328,"","Vine Ave","Front","Vine Ave",1639,872318.73546942,1011046.83601648,38.6101155502,-90.3176306285,"Pear, Callery (Pyrus calleryana)",18," N/A","No"
7328,"","Vine Ave","Front","Vine Ave",1649,872343.756547462,1011054.51850177,38.6101365093,-90.3175430099,"Maple, Silver (Acer saccharinum)",32," N/A","No"
7328,"","Vine Ave","Side","Maple Ave",1620,872296.950298573,1010976.32722615,38.6099220574,-90.317707359,"Maple, Silver (Acer saccharinum)",46," N/A","No"
7328,"","Vine Ave","Side","Maple Ave",1629,872274.411495975,1011017.4056476,38.6100349784,-90.3177859516,"Maple, Freeman (Acer x freemanii)",3," N/A","No"
7337,"","Vine Ave","Front","Vine Ave",1579,872297.301253223,1011066.81247074,38.6101705209,-90.3177055021,"Redbud, Eastern (Cercis canadensis)",4," N/A","No"
7337,"","Vine Ave","Front","Vine Ave",1588,872277.390357159,1011061.3620187,38.6101556629,-90.3177752213,"Redbud, Eastern (Cercis canadensis)",6," N/A","No"
7337,"","Vine Ave","Side","Hazel Ave",1601,872238.919604168,1011070.09213167,38.6101798447,-90.3179097952,"Oak, Northern Red (Quercus rubra)",14," N/A","No"
7337,"","Vine Ave","Side","Hazel Ave",1614,872221.139968944,1011097.24677174,38.610254506,-90.3179718295,"Oak, Pin (Quercus palustris)",38," N/A","No"
7337,"","Vine Ave","Side","Hazel Ave",1619,872209.68929628,1011117.92083962,38.6103113377,-90.3180117595,"Oak, Pin (Quercus palustris)",11," N/A","No"
7337,"","Vine Ave","Side","Hazel Ave",1630,872193.952804855,1011142.23877577,38.6103781985,-90.3180666634,"Oak, Pin (Quercus palustris)",12," N/A","No"
7337,"","Vine Ave","Side","Hazel Ave",1640,872177.194392399,1011168.17793733,38.6104495165,-90.3181251325,"Oak, Pin (Quercus palustris)",20," N/A","No"
7514,"","W Bruno Ave","Front","W Bruno Ave",302,871130.551992611,1015613.85747155,38.6226626279,-90.3217578317,"Maple, Red (Acer rubrum)",12," N/A","No"
7514,"","W Bruno Ave","Front","W Bruno Ave",336,871146.490038545,1015612.08509288,38.6226576761,-90.3217020563,"Oak, Northern Red (Quercus rubra)",13," N/A","No"
7558,"","W Bruno Ave","Front","W Bruno Ave",307,871050.88139694,1015612.62089429,38.6226596568,-90.3220367085,"Hornbeam, American (Carpinus caroliniana)",8," N/A","No"
7558,"","W Bruno Ave","Front","W Bruno Ave",312,871036.757596815,1015612.59351538,38.6226596568,-90.3220861457,"Sugarberry (Celtis laevigata)",20," N/A","No"
7558,"","W Bruno Ave","Side","Mccready Ave",318,871008.642731202,1015544.01232958,38.6224714882,-90.3221850203,"Oak, Northern Red (Quercus rubra)",10," N/A","No"
7558,"","W Bruno Ave","Side","Mccready Ave",324,871012.220198041,1015566.74128958,38.622533881,-90.3221723441,"Oak, Pin (Quercus palustris)",16," N/A","No"
7558,"","W Bruno Ave","Side","Mccready Ave",330,871016.514980003,1015593.07829001,38.6226061773,-90.3221571326,"Oak, Pin (Quercus palustris)",16," N/A","No"
7560,"","W Bruno Ave","Front","W Bruno Ave",317,870961.42926695,1015613.16895303,38.6226616375,-90.3223498111,"Oak, Swamp White (Quercus bicolor)",2," N/A","No"
7560,"","W Bruno Ave","Side","Mccready Ave",335,870987.266648582,1015599.6251899,38.6226243101,-90.3222594652,"Oak, Swamp White (Quercus bicolor)",3," N/A","No"
7560,"","W Bruno Ave","Side","Mccready Ave",341,870979.396240855,1015561.26655822,38.6225190224,-90.3222872736,"Serviceberry (Amelanchier species)",2," N/A","No"
7560,"","W Bruno Ave","Side","Mccready Ave",348,870975.763646487,1015543.60937366,38.6224705565,-90.3223001083,"Oak, Swamp White (Quercus bicolor)",2," N/A","No"
7564,"","W Bruno Ave","Front","W Bruno Ave",323,870869.440707831,1015614.43374948,38.6226655989,-90.3226717871,"Zelkova, Japanese (Zelkova serrata)",20," N/A","No"
7564,"","W Bruno Ave","Front","W Bruno Ave",328,870848.7940538,1015616.55786952,38.6226715411,-90.3227440415,"Maple, Red (Acer rubrum)",9," N/A","No"
7590,"","W Bruno Ave","Front","W Bruno Ave",381,870704.722614154,1015615.26598688,38.6226687566,-90.3232483389,"Ash, Green (Fraxinus pennsylvanica)",12," N/A","No"
7590,"","W Bruno Ave","Side","Hiawatha Ave",386,870681.979341868,1015589.52471428,38.6225981934,-90.3233281198,"Maple, Freeman (Acer x freemanii)",4," N/A","No"
7590,"","W Bruno Ave","Side","Hiawatha Ave",394,870679.01843476,1015563.82150185,38.6225276302,-90.3233386569,"Oak, Pin (Quercus palustris)",19," N/A","No"
7600,"","W Bruno Ave","Front","W Bruno Ave",372,870626.883284504,1015615.11621772,38.6226687566,-90.3235207984,"Maple, Freeman (Acer x freemanii)",6," N/A","No"
7600,"","W Bruno Ave","Side","Hiawatha Ave",344,870641.232304419,1015533.34004524,38.6224441303,-90.3234711234,"Maple, Red (Acer rubrum)",12," N/A","No"
7600,"","W Bruno Ave","Side","Hiawatha Ave",351,870648.027484928,1015577.89550642,38.62256644,-90.3234470386,"Maple, Silver (Acer saccharinum)",16," N/A","No"
7600,"","W Bruno Ave","Side","Hiawatha Ave",359,870649.714741544,1015595.0304211,38.6226134821,-90.3234410174,"Maple, Silver (Acer saccharinum)",18," N/A","No"
7600,"","W Bruno Ave","Side","Hiawatha Ave",440,870636.967189858,1015514.91525529,38.6223935599,-90.3234861764,"Maple, Red (Acer rubrum)",9," N/A","No"
7602,"","W Bruno Ave","Front","W Bruno Ave",364,870567.101185199,1015617.57109644,38.6226758129,-90.3237300352,"Maple, Silver (Acer saccharinum)",13," N/A","No"
7604,"","W Bruno Ave","Front","W Bruno Ave",356,870527.54137797,1015614.92541145,38.6226687566,-90.3238685229,"Maple, Freeman (Acer x freemanii)",3," N/A","No"
7608,"","W Bruno Ave","Front","W Bruno Ave",349,870477.65704106,1015613.97315787,38.6226664045,-90.3240431379,"Oak, Northern Red (Quercus rubra)",4," N/A","No"
7618,"","W Bruno Ave","Front","W Bruno Ave",342,870423.89977655,1015614.2984566,38.6226675805,-90.3242313005,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
7618,"","W Bruno Ave","Front","W Bruno Ave",442,870401.542014566,1015611.68590655,38.6226605242,-90.3243095762,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
7620,"","W Bruno Ave","Front","W Bruno Ave",439,870377.885080347,1015613.78209418,38.6226664045,-90.3243923677,"Maple, Silver (Acer saccharinum)",22," N/A","No"
7620,"","W Bruno Ave","Side","W Bland Pl",424,870333.122387163,1015496.94722714,38.6223458207,-90.3245498308,"Pear, Callery (Pyrus calleryana)",21," N/A","No"
7620,"","W Bruno Ave","Side","W Bland Pl",429,870334.899358331,1015514.62334558,38.6223943485,-90.3245434927,"Maple, Freeman (Acer x freemanii)",1," N/A","No"
7620,"","W Bruno Ave","Side","W Bland Pl",434,870344.901652877,1015586.77590285,38.6225924209,-90.3245079993,"Pear, Callery (Pyrus calleryana)",24," N/A","No"
7624,"","W Bruno Ave","Front","W Bruno Ave",220,870290.915003493,1015615.14115252,38.6226705928,-90.3246967772,"Redbud, Eastern (Cercis canadensis)",8," N/A","No"
7624,"","W Bruno Ave","Front","W Bruno Ave",223,870260.38050139,1015615.51114879,38.6226717689,-90.3248036537,"Redbud, Eastern (Cercis canadensis)",1," N/A","No"
7624,"","W Bruno Ave","Side","W Bland Pl",216,870299.401220407,1015497.23396859,38.622346785,-90.3246678615,"Oak, Pin (Quercus palustris)",53," N/A","No"
7624,"","W Bruno Ave","Side","W Bland Pl",218,870312.787652899,1015575.20877142,38.6225608271,-90.3246204841,"Oak, Pin (Quercus palustris)",46," N/A","No"
7626,"","W Bruno Ave","Front","W Bruno Ave",226,870231.132939475,1015617.59679697,38.6226776491,-90.3249060141,"Zelkova, Japanese (Zelkova serrata)",14," N/A","No"
7634,"X","W Bruno Ave","Median","Bredell Ave",232,870029.90462134,1015598.36890503,38.6226259028,-90.3256104951,"Tulip Tree (Liriodendron tulipifera)",14," N/A","No"
7634,"","W Bruno Ave","Front","W Bruno Ave",229,870126.2093191,1015612.68565942,38.6226647125,-90.3252733076,"Zelkova, Japanese (Zelkova serrata)",11," N/A","No"
7766,"","W Bruno Ave","Front","W Bruno Ave",30,869497.513094359,1015614.42563058,38.6226727558,-90.3274739016,"Redbud, Eastern (Cercis canadensis)",12," N/A","No"
7772,"","W Bruno Ave","Front","W Bruno Ave",54,869442.060811317,1015613.39725322,38.622670218,-90.3276680062,"Plum (Prunus species)",4," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1405,870821.330537027,1010305.01267038,38.6080866103,-90.3228760407,"Honeylocust, Thornless (Gleditsia triacanthos inermis)",12," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1416,870814.951166279,1010267.30313746,38.6079830966,-90.3228986202,"Honeylocust, Thornless (Gleditsia triacanthos inermis)",12," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1427,870811.987284101,1010242.87986977,38.6079160478,-90.3229091573,"Apple (Malus species)",4," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1436,870810.308859475,1010221.02933095,38.6078560568,-90.3229151785,"Apple (Malus species)",4," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1450,870806.492121557,1010192.74896484,38.6077784213,-90.3229287262,"Apple (Malus species)",4," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1457,870804.82194956,1010166.61460606,38.6077066672,-90.3229347474,"Hackberry, Northern (Celtis occidentalis)",16," N/A","No"
3107,"","Walter Ave","Front","Walter Ave",1860,870781.574634853,1010162.43247038,38.6076953065,-90.3230161306,"Beech, American (Fagus grandifolia)",3,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1865,870765.801852298,1010252.97038197,38.6079440001,-90.3230707175,"Plum (Prunus species)",7,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1870,870770.476858326,1010270.56543392,38.60799229,-90.3230542384,"Plum (Prunus species)",6,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1874,870772.220664077,1010281.99971632,38.6080236785,-90.3230480588,"Plum (Prunus species)",3,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1878,870785.129432788,1010303.1278239,38.6080816263,-90.3230027413,"Tulip Tree (Liriodendron tulipifera)",13,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1883,870796.878478667,1010315.16758248,38.6081146244,-90.3229615436,"Zelkova, Japanese (Zelkova serrata)",8,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1887,870817.445925851,1010332.79324835,38.6081629142,-90.3228894476,"Honeylocust, Thornless (Gleditsia triacanthos inermis)",14,"Central Park","No"
3107,"","Walter Ave","Front","Walter Ave",1892,870818.57565577,1010357.41581092,38.6082305198,-90.3228853278,"Honeylocust, Thornless (Gleditsia triacanthos inermis)",15,"Central Park","No"
3107,"","Walter Ave","Side","Elm Ave",1311,870750.302166649,1010415.96050816,38.6083916405,-90.3231238607,"Pear, Callery (Pyrus calleryana)",10," N/A","No"
3107,"","Walter Ave","Side","Elm Ave",1321,870722.991204698,1010420.37203573,38.6084038986,-90.3232194077,"Pear, Callery (Pyrus calleryana)",16," N/A","No"
3107,"","Walter Ave","Side","Elm Ave",1329,870700.977724511,1010424.79378511,38.6084161567,-90.3232964158,"Pear, Callery (Pyrus calleryana)",20," N/A","No"
3107,"","Walter Ave","Side","Elm Ave",1338,870678.761283561,1010428.80933255,38.6084273005,-90.3233741368,"Pear, Callery (Pyrus calleryana)",15," N/A","No"
